neighbourhood_id,neighbourhood_name,name,type,cuisine,latitude,longitude,osm_id,osm_type
centretown,Centretown,BURGERS N' FRIES FOREVER,,,45.4143624,-75.6952788,,
centretown,Centretown,CAMP 31 BBQ,,,45.4226274,-75.6975801,,
centretown,Centretown,CANTINE JOSEE DOMINIC,,,45.4154251,-75.7120706,,
centretown,Centretown,CAPITOL BURGER,,,45.4209461,-75.6993734,,
centretown,Centretown,CAPTAIN'S BOIL,,,45.4154248,-75.688408,,
centretown,Centretown,CHIPS & DAIRY FAST FOOD,,,45.420962,-75.702902,,
centretown,Centretown,CRABBY'S BBQ,,,45.4226274,-75.6975801,,
centretown,Centretown,DAKGOGI,,,45.4174027,-75.6901333,,
centretown,Centretown,DOMINO'S PIZZA,,,45.4111324,-75.6933049,,
centretown,Centretown,DOSA & CURRIES,,,45.418822,-75.6961487,,
centretown,Centretown,EDOKO JAPANESE STEAK HOUSE,,,45.4226047,-75.6958593,,
centretown,Centretown,EL TORO PIZZA,,,45.4174285,-75.7025666,,
centretown,Centretown,FALAFEL GUYS,,,45.4216122,-75.6916922,,
centretown,Centretown,FALAFEL SCOOP,,,45.4119525,-75.6966429,,
centretown,Centretown,FESTIVAL JAPAN LTD,,,45.4199082,-75.7031432,,
centretown,Centretown,FIAZZA FRESH FRIED PIZZA,,,45.4209461,-75.6993734,,
centretown,Centretown,GABRIEL PIZZA,,,45.4207347,-75.6958225,,
centretown,Centretown,GABRIEL PIZZA,,,45.4155654,-75.6963047,,
centretown,Centretown,GABRIEL PIZZA,,,45.4197494,-75.6928817,,
centretown,Centretown,GATOR BBQ,,,45.4226274,-75.6975801,,
centretown,Centretown,GBURGER,,,45.414829,-75.68795,,
centretown,Centretown,GENJI JAPANESE RESTAURANT,,,45.4190217,-75.6924742,,
centretown,Centretown,GERMAN DONER KEBAB,,,45.417544,-75.690423,,
centretown,Centretown,GOGIYA KOREAN FRIED CHICKEN,,,45.4189154,-75.6992203,,
centretown,Centretown,GOONEY'S SANDWICH WORKS,,,45.4177165,-75.700467,,
centretown,Centretown,GOONEY'S SANDWICH WORKS,,,45.4189902,-75.7019808,,
centretown,Centretown,GREEN REBEL,,,45.4187844,-75.7029004,,
centretown,Centretown,GREEN REBEL,,,45.4209235,-75.6992909,,
centretown,Centretown,HA-LOU FRENCH FRIES,,,45.418447,-75.7019,,
centretown,Centretown,HANABI JAPANESE CUISINE,,,45.4122536,-75.6938172,,
centretown,Centretown,HARVEY'S,,,45.4189724,-75.6915062,,
centretown,Centretown,HOUSE OF GEORGIE,,,45.416431,-75.689758,,
centretown,Centretown,IZAKAYA SHINGEN & BURRITO SENSEI,,,45.41764,-75.6981441,,
centretown,Centretown,JAPANESE VILLAGE,,,45.4201975,-75.6945814,,
centretown,Centretown,JUDE'S PIZZA METCALFE,,,45.420962,-75.702902,,
centretown,Centretown,JUICE MONKEY,,,45.4197185,-75.6994287,,
centretown,Centretown,KFC,,,45.4111324,-75.6933049,,
centretown,Centretown,KING'S WRAP,,,45.4171473,-75.6980446,,
centretown,Centretown,KOREAN CORN DOGS,,,45.4216122,-75.6916922,,
centretown,Centretown,LISANA,,,45.4169504,-75.6955827,,
centretown,Centretown,LOU FAST FOOD,,,45.4223318,-75.6972065,,
centretown,Centretown,LYON'S HAWAIIAN BBQ,,,45.4159791,-75.7028751,,
centretown,Centretown,MANHATTAN'S HAND-MADE BURGERS,,,45.4174285,-75.7025666,,
centretown,Centretown,MCDONALD'S,,,45.4182682,-75.6909452,,
centretown,Centretown,MCDONALD'S,,,45.4208515,-75.7009067,,
centretown,Centretown,MERCADITO,,,45.4209461,-75.6993734,,
centretown,Centretown,MISSISSIPPI SMOKEHOUSE,,,45.4226274,-75.6975801,,
centretown,Centretown,MR PIZZA,,,45.4155049,-75.6966392,,
centretown,Centretown,MR. FEZ SHAWARMA,,,45.4193197,-75.6995509,,
centretown,Centretown,MY VINA FRENCH FRIES,,,45.4218981,-75.6990192,,
centretown,Centretown,NANDO'S,,,45.4219044,-75.6950424,,
centretown,Centretown,NEW KING SHAWARMA PLUS,,,45.4175215,-75.6980595,,
centretown,Centretown,OLLY FRESCO'S,,,45.4220487,-75.694691,,
centretown,Centretown,OTTAWA KABAB,,,45.4094414,-75.7008776,,
centretown,Centretown,OTTAWA PIZZA,,,45.4143712,-75.6957635,,
centretown,Centretown,PALACE WAREHOUSE,,,45.4215296,-75.6971931,,
centretown,Centretown,PALERMO EXPRESS,,,45.4223958,-75.6989548,,
centretown,Centretown,PAPA JOE'S PIZZA,,,45.4060993,-75.7024751,,
centretown,Centretown,PHO LADY,,,45.4174027,-75.6901333,,
centretown,Centretown,PIZZA NERDS,,,45.4109294,-75.693085,,
centretown,Centretown,PIZZA PIZZA,,,45.418558,-75.691233,,
centretown,Centretown,QUIZNOS SUBS,,,45.4192099,-75.6994853,,
centretown,Centretown,RICARDO'S PIZZA,,,45.4151256,-75.7037655,,
centretown,Centretown,ROAST N CURRIES,,,45.417745,-75.6979898,,
centretown,Centretown,ROYAL CHICKEN BBQ,,,45.4177146,-75.6980758,,
centretown,Centretown,SAIGON PHO,,,45.4167386,-75.6977055,,
centretown,Centretown,SEOUL DOG & PHO BO GA LA DOWNTOWN & FRIED CHICKEN FOR THE SEOUL,,,45.4183748,-75.6967277,,
centretown,Centretown,SHAWARMA ANDALOS,,,45.4174285,-75.7025666,,
centretown,Centretown,SHAWARMA EXPRESS,,,45.4210396,-75.696452,,
centretown,Centretown,SHAWARMA KING,,,45.4133828,-75.6943837,,
centretown,Centretown,SHAWARMA MAESTRO,,,45.4216184,-75.697808,,
centretown,Centretown,SHAWARMA PALACE,,,45.4111324,-75.6933049,,
centretown,Centretown,SHAWARMA ROYALE GOURMET,,,45.4205138,-75.701905,,
centretown,Centretown,SHAWARMA TAZA,,,45.4190828,-75.7034724,,
centretown,Centretown,SILVER BULLET BBQ,,,45.4226274,-75.6975801,,
centretown,Centretown,SPOT PLUS,,,45.4175382,-75.7021422,,
centretown,Centretown,STATION EXPRESS,,,45.4190986,-75.7034209,,
centretown,Centretown,STICKY FINGERS BBQ,,,45.4226274,-75.6975801,,
centretown,Centretown,SUBITO SANDWICH,,,45.4120815,-75.6943824,,
centretown,Centretown,SUBWAY,,,45.4182535,-75.6992075,,
centretown,Centretown,SUBWAY,,,45.4210347,-75.6958376,,
centretown,Centretown,SUBWAY,,,45.420296,-75.7024018,,
centretown,Centretown,SUBWAY,,,45.4125793,-75.6941146,,
centretown,Centretown,SUBWAY,,,45.4195135,-75.6921276,,
centretown,Centretown,SUBWAY,,,45.4174285,-75.7025666,,
centretown,Centretown,SUBWAY,,,45.4162734,-75.6973012,,
centretown,Centretown,SUBWAY,,,45.4190986,-75.7034209,,
centretown,Centretown,SUPER CRUNCH TANGHULU,,,45.4226053,-75.6975071,,
centretown,Centretown,SWEET SNACK SHACK,,,45.4208085,-75.6899964,,
centretown,Centretown,T.D. CHIPS,,,45.4192397,-75.6917591,,
centretown,Centretown,TACOLOT,,,45.420053,-75.7078959,,
centretown,Centretown,TACOLOT,,,45.4170455,-75.6982391,,
centretown,Centretown,TACOLOT,,,45.420053,-75.7078959,,
centretown,Centretown,TAKEOUT KING,,,45.415492,-75.6967839,,
centretown,Centretown,TEXAS TORNADO,,,45.4208085,-75.6899964,,
centretown,Centretown,THE CURRY PALACE,,,45.4095297,-75.7004477,,
centretown,Centretown,THE GREAT CANADIAN POUTINERIE,,,45.4146568,-75.6956096,,
centretown,Centretown,THE STANDARD & STAY GOLD PIZZA,,,45.4153335,-75.6883579,,
centretown,Centretown,TIM HORTONS,,,45.4207676,-75.6946419,,
centretown,Centretown,TIM HORTONS,,,45.416004,-75.6965285,,
centretown,Centretown,TIM HORTONS,,,45.4178364,-75.6982563,,
centretown,Centretown,TIM HORTONS,,,45.420695,-75.6958118,,
centretown,Centretown,TIM HORTONS,,,45.4186445,-75.7014379,,
centretown,Centretown,TIM HORTONS,,,45.4201204,-75.69824,,
centretown,Centretown,TIM HORTONS,,,45.4212661,-75.7007764,,
centretown,Centretown,TIM HORTONS,,,45.4133196,-75.7018015,,
centretown,Centretown,TIM HORTONS,,,45.4118113,-75.6937908,,
centretown,Centretown,TIM HORTONS,,,45.4188383,-75.7043065,,
centretown,Centretown,TIM HORTONS,,,45.421899,-75.694765,,
centretown,Centretown,TROPIKAL EXPRESS,,,45.4208085,-75.6899964,,
centretown,Centretown,UNCLE SAM'S BBQ,,,45.4226274,-75.6975801,,
centretown,Centretown,UNCLE TETSU,,,45.4174027,-75.6901333,,
centretown,Centretown,WICKED GOOD PIZZA,,,45.4209194,-75.6993076,,
centretown,Centretown,WOLF DOWN,,,45.4137136,-75.6952701,,
centretown,Centretown,WORLDS FINEST SHOWS - BIG WILLIES CORN DOGS,,,45.4208085,-75.6899964,,
chapel-hill-north,Chapel Hill North,DELICIOUS STEAK HOUSE,,,45.4656832,-75.5359966,,
chapel-hill-north,Chapel Hill North,EAST FEAST PAK INDIAN CUISINE,,,45.4671816,-75.5324357,,
chapel-hill-north,Chapel Hill North,NAGI SUSHI,,,45.4671722,-75.5324815,,
chapel-hill-north,Chapel Hill North,SAIGON BISTRO,,,45.4662944,-75.5344614,,
chapel-hill-north,Chapel Hill North,SUSHI POKE GO,,,45.466373,-75.534398,,
chapel-hill-north,Chapel Hill North,ANDIAMO PIZZA,,,45.4488917,-75.5359775,,
chapel-hill-north,Chapel Hill North,CENTRALE BERGHAM ORLEANS/LOKMA,,,45.4671816,-75.5324357,,
chapel-hill-north,Chapel Hill North,DOMINO'S PIZZA,,,45.4649328,-75.5373031,,
chapel-hill-north,Chapel Hill North,GABRIEL PIZZA,,,45.4470686,-75.5272507,,
chapel-hill-north,Chapel Hill North,GABRIEL PIZZA,,,45.4664843,-75.5341064,,
chapel-hill-north,Chapel Hill North,LOUIS PIZZA EXPRESS,,,45.4488546,-75.535982,,
chapel-hill-north,Chapel Hill North,TOPPER'S PIZZA,,,45.4622379,-75.5393377,,
chapel-hill-south,Chapel Hill South,CARAVELA RESTAURANT,,,45.4497538,-75.5172222,,
chapel-hill-south,Chapel Hill South,KARDISH FOODS,,,45.4497538,-75.5172222,,
chapel-hill-south,Chapel Hill South,MELTWICH FOOD CO.,,,45.4535597,-75.5084574,,
chapel-hill-south,Chapel Hill South,MILANO PIZZERIA,,,45.4522422,-75.5117935,,
chapel-hill-south,Chapel Hill South,SANDY MARKET & RESTAURANT,,,45.4265212,-75.4891366,,
chapel-hill-south,Chapel Hill South,SACHI'S CAFE BISTRO,,,45.4356599,-75.5035594,,
chapel-hill-south,Chapel Hill South,BOSTON PIZZA,,,45.453039,-75.5102388,,
chapel-hill-south,Chapel Hill South,CHEZ SHAWARMA,,,45.4522422,-75.5117935,,
chapel-hill-south,Chapel Hill South,CHIP N DOGS,,,45.447247,-75.525324,,
chapel-hill-south,Chapel Hill South,EAST SIDE MARIO'S,,,45.450954,-75.5156412,,
chapel-hill-south,Chapel Hill South,FIVE GUYS,,,45.4506812,-75.5163965,,
chapel-hill-south,Chapel Hill South,LA HA TACOS,,,45.4509074,-75.5160426,,
chapel-hill-south,Chapel Hill South,MCDONALD'S,,,45.4527722,-75.507302,,
chapel-hill-south,Chapel Hill South,MUCHO BURRITO,,,45.4544773,-75.5066976,,
chapel-hill-south,Chapel Hill South,ORLEANS FIREHOUSE SUBS,,,45.4522275,-75.5126743,,
chapel-hill-south,Chapel Hill South,PITA PIT,,,45.4505105,-75.5173047,,
chapel-hill-south,Chapel Hill South,RIVER PIZZA,,,45.4551013,-75.5051859,,
chapel-hill-south,Chapel Hill South,SAIGON PHO,,,45.4505105,-75.5173047,,
chapel-hill-south,Chapel Hill South,THAI EXPRESS,,,45.4497538,-75.5172222,,
chapel-hill-south,Chapel Hill South,WENDY'S,,,45.4526534,-75.5107405,,
chapel-hill-south,Chapel Hill South,WILD WING,,,45.4497538,-75.5172222,,
chapman-mills,Chapman Mills,CHINA STAR CHINESE FOOD TAKE OUT,,,45.2752589,-75.7203569,,
chapman-mills,Chapman Mills,NIPPON SUSHI,,,45.27456,-75.7212893,,
chapman-mills,Chapman Mills,STARBUCKS,,,45.2749928,-75.7188422,,
chapman-mills,Chapman Mills,ALL OUT BURGER,,,45.2758087,-75.7165893,,
chapman-mills,Chapman Mills,CHIPOTLE MEXICAN GRILL,,,45.274029,-75.719344,,
chapman-mills,Chapman Mills,COPPER BRANCH,,,45.274029,-75.719344,,
chapman-mills,Chapman Mills,GUAVA'S SHAWARMA,,,45.2752589,-75.7203569,,
chapman-mills,Chapman Mills,LITTLE CAESARS,,,45.2717336,-75.7113873,,
chapman-mills,Chapman Mills,PIZZA PIZZA,,,45.2737668,-75.7199271,,
chapman-mills,Chapman Mills,SHAWARMA PRINCE,,,45.2755464,-75.7175215,,
chapman-mills,Chapman Mills,SUBWAY,,,45.2749928,-75.7188422,,
city-view,City view,ASIAN STARS RESTAURANT,,,45.3596522,-75.7393479,,
city-view,City view,CHANCES R RESTAURANT,,,45.350278,-75.7589699,,
city-view,City view,DAAL ROTI,,,45.35352,-75.7359441,,
city-view,City view,DENNY'S RESTAURANT,,,45.3596522,-75.7393479,,
city-view,City view,HAPPY LAMB HOT POT,,,45.3565203,-75.7376548,,
city-view,City view,JAY BHAVANI VADAPAV,,,45.3596399,-75.7393443,,
city-view,City view,THE WOLVES DEN RESTAURANT BUILDING X,,,45.3499278,-75.7549368,,
city-view,City view,ALLO MON COCO,,,45.3505466,-75.7618804,,
city-view,City view,BB CAFE,,,45.3583259,-75.7389182,,
city-view,City view,COCO FRESH TEA AND JUICE,,,45.3516443,-75.7347403,,
city-view,City view,DAO CAFE,,,45.3528521,-75.7354312,,
city-view,City view,MELLOS COFFEE SHOP,,,45.3563142,-75.73756,,
city-view,City view,SHUYI TEALICIOUS,,,45.3585551,-75.7390164,,
city-view,City view,STARBUCKS,,,45.3504906,-75.7618258,,
city-view,City view,STARBUCKS,,,45.3470851,-75.7594784,,
city-view,City view,STARBUCKS,,,45.3519488,-75.7595137,,
city-view,City view,TIGER SUGAR OTTAWA,,,45.3528521,-75.7354312,,
city-view,City view,BENTO NOUVEAU,,,45.3519485,-75.7594983,,
city-view,City view,BOOSTER JUICE,,,45.3470851,-75.7594784,,
city-view,City view,CATHAY TAKE-OUT,,,45.3433064,-75.7569102,,
city-view,City view,EDO JAPAN,,,45.3504295,-75.7617704,,
city-view,City view,JJ'S WINGS,,,45.36062,-75.7400296,,
city-view,City view,KFC,,,45.3535444,-75.7358966,,
city-view,City view,MCDONALD'S,,,45.3533365,-75.7566708,,
city-view,City view,MUCHO BURRITO,,,45.350278,-75.7589699,,
city-view,City view,OSMOW'S,,,45.3502917,-75.7590658,,
city-view,City view,PIZZA HUT,,,45.353812,-75.7358058,,
city-view,City view,PIZZA PIZZA,,,45.3504161,-75.7580286,,
city-view,City view,POPEYE'S LOUISIANA KITCHEN,,,45.350278,-75.7589699,,
city-view,City view,POPULAR PIZZA,,,45.35352,-75.7359441,,
city-view,City view,ROMEO DONAIR & PIZZA,,,45.3516092,-75.7347975,,
city-view,City view,SUBWAY,,,45.3529588,-75.755551,,
city-view,City view,THAI EXPRESS,,,45.3504295,-75.7617704,,
city-view,City view,THE PORTABLE FEAST,,,45.3470851,-75.7594784,,
city-view,City view,TIM HORTONS,,,45.3519485,-75.7594983,,
city-view,City view,TIM HORTONS,,,45.3470851,-75.7594784,,
city-view,City view,TIM HORTONS,,,45.3529588,-75.755551,,
city-view,City view,TIM HORTONS,,,45.351208,-75.7335999,,
civic-hospital,Civic Hospital,CAFE RAPHAEL,,,45.399,-75.71107,,
civic-hospital,Civic Hospital,CHAI TALKS,,,45.3908453,-75.7236787,,
civic-hospital,Civic Hospital,SECOND CUP,,,45.3926892,-75.7215577,,
civic-hospital,Civic Hospital,TULIP CAFE,,,45.3926892,-75.7215577,,
civic-hospital,Civic Hospital,CYPRESS GARDEN,,,45.395551,-75.7133608,,
civic-hospital,Civic Hospital,LONG'S PATATE CHIP WAGON,,,45.3933675,-75.724646,,
civic-hospital,Civic Hospital,TIM HORTONS,,,45.3941611,-75.7206815,,
civic-hospital,Civic Hospital,TIM HORTONS,,,45.3926892,-75.7215577,,
constance-bay,Constance Bay,HAPPY TIMES PIZZA,,,45.4863346,-76.0741421,,
constance-bay,Constance Bay,SCRATCH SANDWICH SHOP,,,45.486219,-76.073418,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,ANGIE'S GRILL,,,45.4674592,-75.5339518,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,AROMA PIZZERIA,,,45.4757374,-75.5482843,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,CUCINA DA VITO,,,45.4724086,-75.5236039,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,GREEK PLUS,,,45.4792189,-75.5364444,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,JAMAICA HOMESTYLE CUISINE,,,45.4667468,-75.5351394,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,L&F MONTEGO PLACE,,,45.4678575,-75.5333095,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,LITTLE TURKISH VILLAGE,,,45.4665479,-75.5357175,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,MUMBAI MASALA GRILL,,,45.466625,-75.534828,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,MY FAVOURITE CHINESE FOOD,,,45.468435,-75.5317237,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,RANGOLI,,,45.4702589,-75.5272732,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,SOUL STONE,,,45.4724086,-75.5236039,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,BEYOND CAFE,,,45.4722853,-75.5237865,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,CAFE AMORE,,,45.4698826,-75.5284715,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,CAFE AMORE,,,45.4698663,-75.5286739,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,3 BROTHERS SHAWARMA AND POUTINE 6505 JEANNE D'ARC,,,45.4796561,-75.5375633,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,CORA,,,45.464869,-75.539888,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,COSENZA PIZZA N CALZONES,,,45.4799355,-75.5369293,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,FISHY ORIGINAL JERK,,,45.4682074,-75.5323444,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,GOLDEN FRIES,,,45.4799512,-75.536921,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,GOLDEN FRIES,,,45.4799512,-75.536921,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,MCDONALD'S,,,45.4717026,-75.524289,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,PIZZA HUT,,,45.4680948,-75.5323888,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,PIZZA PIZZA,,,45.4690838,-75.530137,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,RED SWAN PIZZA,,,45.4666127,-75.5357775,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,SUBWAY,,,45.479224,-75.5364289,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,TIM HORTONS,,,45.4692803,-75.5312735,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,TONY'S PIZZA,,,45.4819,-75.527515,,
convent-glen-orleans-woods,Convent Glen - Orléans Woods,TORTILLA MAKER/ARTISAN DE TORTILLA,,,45.4652426,-75.538801,,
craig-henry-manordale,Craig Henry - Manordale,CRAIG HENRY CHINESE FOOD,,,45.3323447,-75.7701202,,
craig-henry-manordale,Craig Henry - Manordale,NEW HONG SHING RESTAURANT,,,45.3242135,-75.7776188,,
craig-henry-manordale,Craig Henry - Manordale,KEEPIN' IT VEGAN,,,45.3323447,-75.7701202,,
craig-henry-manordale,Craig Henry - Manordale,PARTI PIZZA,,,45.3244157,-75.7778494,,
crestview-tanglewood,Crestview - Tanglewood,AH-SO FINE FOOD,,,45.3455841,-75.732034,,
crestview-tanglewood,Crestview - Tanglewood,HI FRESH FOODS,,,45.3403612,-75.7272707,,
crestview-tanglewood,Crestview - Tanglewood,MILANO PIZZERIA,,,45.3376164,-75.726549,,
crestview-tanglewood,Crestview - Tanglewood,NOODLE HOUSE 79,,,45.3498088,-75.7336138,,
crestview-tanglewood,Crestview - Tanglewood,SILK ROAD FOODS,,,45.347894,-75.7322054,,
crestview-tanglewood,Crestview - Tanglewood,WING HING CHINESE FOOD,,,45.3376164,-75.726549,,
crestview-tanglewood,Crestview - Tanglewood,AMIWO'S CAFE,,,45.3352942,-75.7389325,,
crestview-tanglewood,Crestview - Tanglewood,AMIWO'S CAFE 2,,,45.3352942,-75.7389325,,
crestview-tanglewood,Crestview - Tanglewood,ROBINS CAFE,,,45.3498088,-75.7336138,,
crestview-tanglewood,Crestview - Tanglewood,A&W,,,45.3357105,-75.7251724,,
crestview-tanglewood,Crestview - Tanglewood,AMMA'S BIRYANI,,,45.3474932,-75.7327351,,
crestview-tanglewood,Crestview - Tanglewood,BOSTON PIZZA,,,45.3347054,-75.7252448,,
crestview-tanglewood,Crestview - Tanglewood,BURGER KING,,,45.3342556,-75.726238,,
crestview-tanglewood,Crestview - Tanglewood,CRISPY CHIPS,,,45.3364075,-75.7266791,,
crestview-tanglewood,Crestview - Tanglewood,CRISPY'S,,,45.3420596,-75.756554,,
crestview-tanglewood,Crestview - Tanglewood,DOMINO'S PIZZA,,,45.3491987,-75.7332387,,
crestview-tanglewood,Crestview - Tanglewood,FAT BASTARD BURRITO CO,,,45.3455841,-75.732034,,
crestview-tanglewood,Crestview - Tanglewood,H & R PIZZA & WINGS,,,45.3397168,-75.7540739,,
crestview-tanglewood,Crestview - Tanglewood,HARVEY'S,,,45.3474307,-75.7315563,,
crestview-tanglewood,Crestview - Tanglewood,KARARA INDIAN TAKEOUT,,,45.3498088,-75.7336138,,
crestview-tanglewood,Crestview - Tanglewood,MERIVALE PIZZA,,,45.3483157,-75.7323519,,
crestview-tanglewood,Crestview - Tanglewood,MR. MOZZARELLA,,,45.3419357,-75.7560521,,
crestview-tanglewood,Crestview - Tanglewood,PIZZA PIZZA,,,45.3474416,-75.7315634,,
crestview-tanglewood,Crestview - Tanglewood,SUBWAY,,,45.3455841,-75.732034,,
crestview-tanglewood,Crestview - Tanglewood,TIM HORTONS,,,45.334723,-75.7241387,,
crestview-tanglewood,Crestview - Tanglewood,TIM HORTONS,,,45.3501739,-75.7336146,,
crestview-tanglewood,Crestview - Tanglewood,TV'S FRIES,,,45.3358623,-75.7285727,,
crystal-bay-lakeview-park,Crystal Bay - Lakeview Park,RALPH & SONS DINER,,,45.352054,-75.8356299,,
cumberland,Cumberland,CHEEZI PIZZA,,,45.5178058,-75.411443,,
dunrobin,Dunrobin,THE ROCKING DOCK,,,45.476678,-75.994299,,
dunrobin,Dunrobin,HEART AND SOUL CAFE,,,45.421619,-76.020087,,
dunrobin,Dunrobin,ARCHIES FRIES,,,45.4624921,-76.0750676,,
dunrobin,Dunrobin,THE FRY DEPARTMENT,,,45.4222567,-76.020319,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,HAPPY LAM RESTAURANT,,,45.282294,-75.5710885,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,MOLLY'S,,,45.300589,-75.5683643,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,PALKI CUISINE OF INDIA INC,,,45.3694978,-75.4558377,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,THE INDIAN AFFAIR,,,45.2974272,-75.5795613,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,TUK TUK CUISINE,,,45.2974272,-75.5795613,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,STARBUCKS,,,45.3443303,-75.4369499,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,A&W,,,45.3443303,-75.4369499,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,CARLSBAD PIZZA,,,45.3689882,-75.4556709,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,MILANO PIZZA,,,45.3689882,-75.455671,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,SABA' PALACE RESTAURANT,,,45.2974528,-75.5796855,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,SMASH N GRAB,,,45.343763,-75.4428982,,
edwards-carlsbad-springs,Edwards - Carlsbad Springs,SUBWAY,,,45.3443303,-75.4369499,,
elmvale-canterbury,Elmvale - Canterbury,LORENZO'S,,,45.38979,-75.630512,,
elmvale-canterbury,Elmvale - Canterbury,SHAFIE FOOD CENTRE,,,45.4008417,-75.6241489,,
elmvale-canterbury,Elmvale - Canterbury,STARBUCKS,,,45.3994126,-75.6238443,,
elmvale-canterbury,Elmvale - Canterbury,URBAN INDIAN CAFE,,,45.3994126,-75.6238443,,
elmvale-canterbury,Elmvale - Canterbury,CAPITAL SHAWARMA & PIES,,,45.3994126,-75.6238443,,
elmvale-canterbury,Elmvale - Canterbury,PIZZA PIZZA,,,45.3994126,-75.6238443,,
elmvale-canterbury,Elmvale - Canterbury,QUESADA BURRITOS & TACOS,,,45.40063,-75.6249799,,
elmvale-canterbury,Elmvale - Canterbury,ROBERTO'S CORNER,,,45.3953221,-75.6216341,,
elmvale-canterbury,Elmvale - Canterbury,SHAWARMA ROSANA,,,45.3893959,-75.630355,,
elmvale-canterbury,Elmvale - Canterbury,SUPER DUPER PIZZA,,,45.3952271,-75.6222854,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,SA'HARA SOMALI CUISINE & MORE,,,45.3524877,-75.6454879,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,SUFRA RESTAURANT,,,45.3524877,-75.6454879,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,REAL FRUIT BUBBLE TEA,,,45.3548241,-75.6456055,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,CAPRI PIZZERIA (FORMERLY: PAPA JOE'S PIZZA),,,45.3484031,-75.6455743,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,CHICKEN STREET,,,45.3543187,-75.6435578,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,CRISPY'S RESTO GRILL,,,45.3524877,-75.6454879,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,GABRIEL PIZZA,,,45.3527295,-75.6469545,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,MOE'S BBQ,,,45.3527295,-75.6469545,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,MONTANA'S COOKHOUSE,,,45.3535021,-75.6434522,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,MR. LUKO,,,45.3542819,-75.6435447,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,PIZZA PIZZA,,,45.3542812,-75.6459712,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,SHAWARMA STATION,,,45.3527295,-75.6469545,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,SUBWAY,,,45.3542812,-75.6459712,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,THE WORKS GOURMET BURGER BISTRO,,,45.3542361,-75.6444974,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,TIM HORTONS,,,45.3541887,-75.6459738,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,WENDY'S,,,45.353133,-75.646532,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,WENDY'S,,,45.353133,-75.646532,,
emerald-woods-sawmill-creek,Emerald Woods - Sawmill Creek,WENDY'S,,,45.353133,-75.646532,,
